row_id,url_listing,platform,judul_listing,deskripsi,skills_raw
91,https://fastwork.id/user/alfifilsa/web-development-53859417?badges=milestone%2Crehire&page=3&position=15&source=browse&subcategorySlug=web-development,fastwork,"Jasa Website Bisnis & Sekolah (Company Profile, LMS, Toko Online (eCommerce) & Custom)","Jasa Website Bisnis & Sekolah (Company Profile, LMS, Toko Online (eCommerce) & Custom)","Jasa Website Bisnis & Sekolah (Company Profile, LMS, Toko Online (eCommerce) & Custom)"
92,https://fastwork.id/user/tambahinfollower/web-development-10295339?badges=&page=3&position=16&source=browse&subcategorySlug=web-development,fastwork,"Jasa Pembuatan Website MODERN, Company Profile, Toko Online, Rental Mobil, Rental Motor dan SEO","Jasa Pembuatan Website MODERN, Company Profile, Toko Online, Rental Mobil, Rental Motor dan SEO",SEO
93,https://fastwork.id/user/ridwan87/web-development-57825589?badges=milestone&page=3&position=17&source=browse&subcategorySlug=web-development,fastwork,Jasa Pembuatan Website Wordpress Free Domain & Hosting Unlimited SSD,Jasa Pembuatan Website Wordpress Free Domain & Hosting Unlimited SSD,WordPress
94,https://fastwork.id/user/webdesignfirst/web-development-42190616?badges=&page=3&position=18&source=browse&subcategorySlug=web-development,fastwork,"Jasa Pembuatan Website Bisa Custom (Landing Page, Company Profile, Blog, Ecommerce)","Jasa Pembuatan Website Bisa Custom (Landing Page, Company Profile, Blog, Ecommerce)","Jasa Pembuatan Website Bisa Custom (Landing Page, Company Profile, Blog, Ecommerce)"
95,https://fastwork.id/user/riowebdev/web-development-18580882?badges=rehire&page=3&position=19&source=browse&subcategorySlug=web-development,fastwork,"PEMBUATAN WEBSITE CUSTOM (REACTJS,NEXTJS,LARAVEL)","PEMBUATAN WEBSITE CUSTOM (REACTJS,NEXTJS,LARAVEL)","React, Next.js, Laravel"
96,https://fastwork.id/user/webdesignfirst/web-development-12077425?badges=&page=3&position=20&source=browse&subcategorySlug=web-development,fastwork,Jasa Pembuatan Website WordPress Specialist,Jasa Pembuatan Website WordPress Specialist,WordPress
97,https://fastwork.id/user/vantqabv/web-development-19028406?badges=milestone&page=3&position=21&source=browse&subcategorySlug=web-development,fastwork,"Aplikasi Web Wordpress, Web Company Profile, Shopify E-Commerce Dan Aplikasi Web Lainya","Aplikasi Web Wordpress, Web Company Profile, Shopify E-Commerce Dan Aplikasi Web Lainya","WordPress, Shopify"
98,https://fastwork.id/user/ghaluhwzrd/web-development-74536946?badges=milestone&page=3&position=22&source=browse&subcategorySlug=web-development,fastwork,Wordpress Desain Website Professional | Company Profile | Ecommerce | Landing Page,Wordpress Desain Website Professional | Company Profile | Ecommerce | Landing Page,WordPress
99,https://fastwork.id/user/vantqabv/web-development-23452356?badges=milestone&page=3&position=23&source=browse&subcategorySlug=web-development,fastwork,Aplikasi POS Web murah dengan fitur lengkap dan berkualitas bisa Multi Outlet,Aplikasi POS Web murah dengan fitur lengkap dan berkualitas bisa Multi Outlet,Aplikasi POS Web murah dengan fitur lengkap dan berkualitas bisa Multi Outlet
100,https://fastwork.id/user/aldialfaro/web-development-13697808?badges=&page=3&position=24&source=browse&subcategorySlug=web-development,fastwork,Website dan Landing Page Wordpress Murah Berkualitas,Website dan Landing Page Wordpress Murah Berkualitas,WordPress
101,https://fastwork.id/user/jeremy16/web-development-41711786?badges=&page=3&position=25&source=browse&subcategorySlug=web-development,fastwork,"Jasa Pembuatan Website Profesional Company Profile, Blog, eCommerce, Custom Website","Jasa Pembuatan Website Profesional Company Profile, Blog, eCommerce, Custom Website","Jasa Pembuatan Website Profesional Company Profile, Blog, eCommerce, Custom Website"
102,https://fastwork.id/user/stokisid/web-development-81365990?badges=milestone&page=3&position=26&source=browse&subcategorySlug=web-development,fastwork,Aplikasi Sistem Manajemen Stok Produksi | Sistem Payroll,Aplikasi Sistem Manajemen Stok Produksi | Sistem Payroll,Aplikasi Sistem Manajemen Stok Produksi | Sistem Payroll
103,https://fastwork.id/user/ryanariana6/web-development-78017481?badges=&page=3&position=27&source=browse&subcategorySlug=web-development,fastwork,Jasa Landing Page Berbasis Wordpress/ Custom Sesuai Kebutuhan,Jasa Landing Page Berbasis Wordpress/ Custom Sesuai Kebutuhan,WordPress
104,https://fastwork.id/user/stokisid/web-development-75232077?badges=milestone&page=3&position=28&source=browse&subcategorySlug=web-development,fastwork,"Aplikasi Sistem Manajemen Bisnis, Inventori Stok Gudang, Pemasaran & Distribusi","Aplikasi Sistem Manajemen Bisnis, Inventori Stok Gudang, Pemasaran & Distribusi","Aplikasi Sistem Manajemen Bisnis, Inventori Stok Gudang, Pemasaran & Distribusi"
105,https://fastwork.id/user/octora/web-development-82302910?badges=&page=3&position=29&source=browse&subcategorySlug=web-development,fastwork,Membuat Web Custom Profesional,Membuat Web Custom Profesional,Membuat Web Custom Profesional
106,https://fastwork.id/user/wahyuhdy2/web-development-90311033?badges=&page=3&position=30&source=browse&subcategorySlug=web-development,fastwork,Pembuatan Design Website Wordpress (Elementor) | SEO Basic,Pembuatan Design Website Wordpress (Elementor) | SEO Basic,"WordPress, SEO"
107,https://fastwork.id/user/hanif.dev/web-development-10972076?badges=milestone%2Crehire&page=3&position=31&source=browse&subcategorySlug=web-development,fastwork,Pembuatan Website Custom Fitur,Pembuatan Website Custom Fitur,Pembuatan Website Custom Fitur
108,https://fastwork.id/user/leonardodoherty/web-development-23186404?badges=&page=3&position=32&source=browse&subcategorySlug=web-development,fastwork,"WordPress Development (Tambah Fitur, Optimasi, & Security)","WordPress Development (Tambah Fitur, Optimasi, & Security)",WordPress
109,https://fastwork.id/user/insights/web-development-14997259?badges=&page=3&position=33&source=browse&subcategorySlug=web-development,fastwork,"Website Toko Online, Kursus Online, E-Commerce, E-Course, Shopify, Custom","Website Toko Online, Kursus Online, E-Commerce, E-Course, Shopify, Custom",Shopify
110,https://fastwork.id/user/insights/web-development-49534144?badges=&page=3&position=34&source=browse&subcategorySlug=web-development,fastwork,"Website Wordpress, Full Script, dan Sistem Informasi Berkualitas (Company Profile, Toko Online, dll)","Website Wordpress, Full Script, dan Sistem Informasi Berkualitas (Company Profile, Toko Online, dll)",WordPress
111,https://fastwork.id/user/rizkydion/web-development-88948562?badges=&page=3&position=35&source=browse&subcategorySlug=web-development,fastwork,"Jasa Pembuatan Website Company Profile, Toko Online, & Landing Page – Modern & SEO Friendly","Jasa Pembuatan Website Company Profile, Toko Online, & Landing Page – Modern & SEO Friendly",SEO
112,https://fastwork.id/user/kreatifk/web-development-11038707?badges=&page=3&position=36&source=browse&subcategorySlug=web-development,fastwork,Elementor Landing Page Design,Elementor Landing Page Design,Elementor Landing Page Design
113,https://fastwork.id/user/irsal22/web-development-86231520?badges=&page=3&position=37&source=browse&subcategorySlug=web-development,fastwork,Jasa Buat LP Fake Cheat Engine Game,Jasa Buat LP Fake Cheat Engine Game,Jasa Buat LP Fake Cheat Engine Game
114,https://fastwork.id/user/hiyzgcpl/web-development-47815141?badges=milestone&page=3&position=38&source=browse&subcategorySlug=web-development,fastwork,"Jasa Pembuatan Aplikasi Web Profesional, Jasa Build Custom atau Fixing Web","Jasa Pembuatan Aplikasi Web Profesional, Jasa Build Custom atau Fixing Web","Jasa Pembuatan Aplikasi Web Profesional, Jasa Build Custom atau Fixing Web"
115,https://fastwork.id/user/ngoding.anywhere/web-development-72924339?badges=&page=3&position=39&source=browse&subcategorySlug=web-development,fastwork,"Website Profesional untuk Sekolah, Madrasah, dan Lembaga Pendidikan - SIAP ONLINE TANPA RIBET !!!","Website Profesional untuk Sekolah, Madrasah, dan Lembaga Pendidikan - SIAP ONLINE TANPA RIBET !!!","Website Profesional untuk Sekolah, Madrasah, dan Lembaga Pendidikan - SIAP ONLINE TANPA RIBET !!!"
116,https://fastwork.id/user/khubah/web-development-20322116?badges=&page=3&position=40&source=browse&subcategorySlug=web-development,fastwork,Jasa Konsultasi Pemrograman Python,Jasa Konsultasi Pemrograman Python,Python
117,https://fastwork.id/user/sofyanux/web-development-41481102?badges=milestone&page=4&position=1&source=browse&subcategorySlug=web-development,fastwork,Jasa Pembuatan Website Personal / Company Profile / Custom Website,Jasa Pembuatan Website Personal / Company Profile / Custom Website,Jasa Pembuatan Website Personal / Company Profile / Custom Website
118,https://fastwork.id/user/masrum/web-development-76003079?badges=&page=4&position=2&source=browse&subcategorySlug=web-development,fastwork,Jasa Pembuatan Website Khusus Theme Blocksy Pro,Jasa Pembuatan Website Khusus Theme Blocksy Pro,Jasa Pembuatan Website Khusus Theme Blocksy Pro
119,https://fastwork.id/user/dipdop/web-development-14666040?badges=&page=4&position=3&source=browse&subcategorySlug=web-development,fastwork,Jasa Pembuatan Website Murah Berkualitas,Jasa Pembuatan Website Murah Berkualitas,Jasa Pembuatan Website Murah Berkualitas
120,https://fastwork.id/user/pieceoftech.id/web-development-53581738?badges=&page=4&position=4&source=browse&subcategorySlug=web-development,fastwork,Jasa pembuatan website kustom sesuai dengan kebutuhan,Jasa pembuatan website kustom sesuai dengan kebutuhan,Jasa pembuatan website kustom sesuai dengan kebutuhan
121,https://fastwork.id/user/mhdrasyid/web-development-22086720?badges=&page=4&position=5&source=browse&subcategorySlug=web-development,fastwork,Jasa Pembuatan Website Platform WordPress,Jasa Pembuatan Website Platform WordPress,WordPress
122,https://fastwork.id/user/ghifary7/web-development-26911964?badges=&page=4&position=6&source=browse&subcategorySlug=web-development,fastwork,Pembuatan Landing Page Professional,Pembuatan Landing Page Professional,Pembuatan Landing Page Professional
123,https://fastwork.id/user/alwimz/web-development-61257586?badges=&page=4&position=7&source=browse&subcategorySlug=web-development,fastwork,Jasa Pembuatan Website + Domain dan Hosting 1 Tahun,Jasa Pembuatan Website + Domain dan Hosting 1 Tahun,Jasa Pembuatan Website + Domain dan Hosting 1 Tahun
124,https://fastwork.id/user/arfapro/web-development-29911366?badges=&page=4&position=8&source=browse&subcategorySlug=web-development,fastwork,Jasa Pembuatan Website & Company Profile Murah,Jasa Pembuatan Website & Company Profile Murah,Jasa Pembuatan Website & Company Profile Murah
125,https://fastwork.id/user/marzuki123/digital-marketing-16086989?badges=&page=4&position=9&source=browse&subcategorySlug=web-development,fastwork,Jasa Optimasi SEO & Pembuatan Website Murah Cepat Rangking,Jasa Optimasi SEO & Pembuatan Website Murah Cepat Rangking,SEO
126,https://fastwork.id/user/fmahesa10/web-development-21016852?badges=rehire&page=4&position=10&source=browse&subcategorySlug=web-development,fastwork,"Integrasi API / Slicing - Convert UI Design to HTML, CSS, React JS / Next JS, Tailwind CSS dll.","Integrasi API / Slicing - Convert UI Design to HTML, CSS, React JS / Next JS, Tailwind CSS dll.",React
127,https://fastwork.id/user/frhnayanto/web-development-54982663?badges=&page=4&position=11&source=browse&subcategorySlug=web-development,fastwork,"Pembuatan Website Sistem Informasi, E-Commerce, LMS, Company Profile, Dll","Pembuatan Website Sistem Informasi, E-Commerce, LMS, Company Profile, Dll","Pembuatan Website Sistem Informasi, E-Commerce, LMS, Company Profile, Dll"
128,https://fastwork.id/user/ibilsw/web-development-57208400?badges=&page=4&position=12&source=browse&subcategorySlug=web-development,fastwork,Bikin Website Itu Mudah. Bikin Website yang Dicari Orang? Itu yang Saya Kerjakan,Bikin Website Itu Mudah. Bikin Website yang Dicari Orang? Itu yang Saya Kerjakan,Bikin Website Itu Mudah. Bikin Website yang Dicari Orang? Itu yang Saya Kerjakan
129,https://fastwork.id/user/kreatifk/web-development-38842663?badges=&page=4&position=13&source=browse&subcategorySlug=web-development,fastwork,Wordpress Website Profile Murah,Wordpress Website Profile Murah,WordPress
130,https://fastwork.id/user/dbpmedia/web-development-38414799?badges=&page=4&position=14&source=browse&subcategorySlug=web-development,fastwork,Jasa Pembuatan Website Wordpress & Blogspot,Jasa Pembuatan Website Wordpress & Blogspot,wordpress
131,https://fastwork.id/user/ioiofadhil/web-development-85227755?badges=milestone%2Crehire&page=4&position=15&source=browse&subcategorySlug=web-development,fastwork,"Pemeliharaan dan Pembuatan Website | React, Laravel, NextJS, SvelteKit, Native Svelte, WordPress","Pemeliharaan dan Pembuatan Website | React, Laravel, NextJS, SvelteKit, Native Svelte, WordPress","React, Next.js, Svelte, Laravel, WordPress"
132,https://fastwork.id/user/zulmidev/web-development-78673406?badges=milestone&page=4&position=16&source=browse&subcategorySlug=web-development,fastwork,Pembuatan Website Toko Online & Marketplace -,Pembuatan Website Toko Online & Marketplace -,Pembuatan Website Toko Online & Marketplace -
133,https://fastwork.id/user/hariszaka/web-development-58190663?badges=milestone&page=4&position=17&source=browse&subcategorySlug=web-development,fastwork,"Jasa Desain dan Pembuatan Website Responsive Company Profile, Toko Online, Landing page, Shopify dll","Jasa Desain dan Pembuatan Website Responsive Company Profile, Toko Online, Landing page, Shopify dll",Shopify
134,https://fastwork.id/user/muryisme/web-development-14993085?badges=&page=4&position=18&source=browse&subcategorySlug=web-development,fastwork,Optimasi dan Load Speed Website,Optimasi dan Load Speed Website,Optimasi dan Load Speed Website
135,https://fastwork.id/user/zuf55dzi/web-development-91665713?badges=&page=4&position=19&source=browse&subcategorySlug=web-development,fastwork,"Layanan Aplikasi Web Terpercaya , 100% AMANAH","Layanan Aplikasi Web Terpercaya , 100% AMANAH","Layanan Aplikasi Web Terpercaya , 100% AMANAH"
136,https://fastwork.id/user/destarass/web-development-93899124?badges=&page=4&position=20&source=browse&subcategorySlug=web-development,fastwork,Company Profile Profesional Design UI/UX & Pengembangan Website Front-END,Company Profile Profesional Design UI/UX & Pengembangan Website Front-END,ui ux design
137,https://fastwork.id/user/revan_/web-development-33069636?badges=milestone%2Crehire&page=4&position=21&source=browse&subcategorySlug=web-development,fastwork,"Jasa Pembuatan Website PHP/Laravel - Cepat, Aman, & Berkualitas","Jasa Pembuatan Website PHP/Laravel - Cepat, Aman, & Berkualitas","Laravel, PHP"
138,https://fastwork.id/user/ansorifaiz/web-development-35429722?badges=milestone&page=4&position=22&source=browse&subcategorySlug=web-development,fastwork,Jasa Pembuatan Website Company Profile Murah | Gratis Domain & Hosting,Jasa Pembuatan Website Company Profile Murah | Gratis Domain & Hosting,Jasa Pembuatan Website Company Profile Murah | Gratis Domain & Hosting
139,https://fastwork.id/user/ajid28/web-development-33744523?badges=milestone&page=4&position=23&source=browse&subcategorySlug=web-development,fastwork,Jasa Pembuatan Website Profesional + Bisa Custom,Jasa Pembuatan Website Profesional + Bisa Custom,Jasa Pembuatan Website Profesional + Bisa Custom
